grill,private entrance,free parking,review_scores_location,resort access,review_scores_rating,bedrooms,beds,pool,host_acceptance_rate,reviews_per_month,minimum_maximum_nights,minimum_minimum_nights,bathrooms,neighbourhood_cleansed_num,accommodates,hot tub,fireplace,price,id,host_is_superhost,prop_Entire condo,prop_Entire guest suite,prop_Entire guesthouse,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Hotel,prop_Private room,room_Entire home/apt,room_Private room
0,1,1,4.87,0,4.77,3,6,0,100,2.11,365,2,3.5,8,10,0,0,286,50173684,0,0,0,0,1,0,0,0,0,1,0
1,0,0,4.96,0,4.88,1,2,1,99,3.57,1125,1,1,19,6,0,0,172,50175189,1,1,0,0,0,0,0,0,0,1,0
1,1,0,4.95,0,4.89,3,7,0,100,2.27,30,2,2.5,18,10,0,0,229,50177888,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.82,0,4.84,4,9,0,99,2.28,14,2,4,21,12,0,0,198,50180281,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.87,0,4.8,1,3,0,100,4.95,29,1,1,19,6,0,0,180,50189121,1,0,0,0,0,1,0,0,0,1,0
0,0,1,4.84,0,4.9,1,2,0,100,2.97,1125,2,1,8,4,0,0,140,50189202,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.89,0,4.83,1,3,0,100,4.41,29,1,1,19,6,0,0,180,50189228,1,0,0,0,0,1,0,0,0,1,0
1,1,1,4.88,0,5,1,1,0,100,0.32,1125,30,4,8,1,0,0,34,50190976,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.84,0,4.97,1,1,0,99,5.73,1125,2,2,17,3,0,0,185,50194230,1,0,0,0,0,0,1,0,0,1,0
1,0,1,4.79,0,4.87,1,2,1,100,4.66,365,1,1,17,6,0,0,185,50197417,1,1,0,0,0,0,0,0,0,1,0
0,1,0,4.5,0,4,1,1,1,99,0.08,1125,3,1,19,2,1,1,250,50197535,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.21,0,4.57,3,4,0,99,0.67,50,2,2,21,6,0,0,98,50214932,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.51,0,4.84,2,3,0,100,4.13,1125,1,1,21,4,0,0,136,50221862,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.43,0,4.22,3,3,0,99,0.97,51,2,2,24,8,0,0,125,50226874,0,0,0,0,0,0,1,0,0,1,0
1,1,1,4.63,0,4.95,3,4,0,98,2.4,1125,1,2,21,9,0,0,237,50227608,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.6,0,4.5,2,3,1,98,0.41,1125,30,3,22,6,0,0,180,50244653,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.87,0,4.72,1,2,0,99,3.15,41,1,1,17,4,0,0,163,50263861,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.96,0,4.96,3,5,0,99,4.02,1125,1,2,6,8,0,0,197,50264707,0,0,0,0,0,0,1,0,0,1,0
1,1,1,4.46,0,4.78,3,9,0,99,1.55,14,2,3.5,5,12,1,0,198,50271776,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.86,0,4.73,1,2,0,100,3.19,29,1,1,19,6,0,0,174,50278673,1,0,0,0,0,1,0,0,0,1,0
1,1,1,4.85,0,4.99,4,10,0,100,3.01,45,1,4.5,17,12,0,1,502,50284842,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.8,0,5,1,1,1,99,0.21,1125,1,1,18,2,0,0,120,50288881,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.8,0,4.92,4,5,1,100,3.75,45,2,5,17,12,0,1,487,50289185,1,0,0,0,1,0,0,0,0,1,0
0,0,0,4.9,0,5,1,1,1,71,0.44,1125,30,1.5,5,1,0,0,47,50291231,0,0,0,0,0,0,0,0,1,0,1
0,1,0,4.96,0,4.96,2,2,0,100,2.37,1125,2,1,17,4,0,0,161,50305700,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.06,0,4.51,4,11,0,99,1.44,1125,1,4,21,15,0,0,375,50307605,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.12,0,4.67,4,10,0,99,1.73,1125,1,4,21,16,0,0,483,50307612,0,0,0,0,0,0,1,0,0,1,0
1,1,1,4.43,0,5,6,21,0,99,0.32,14,2,5,5,16,0,0,536,50309819,1,0,0,0,0,0,1,0,0,1,0
1,1,0,5,0,4.82,4,5,0,97,0.91,365,2,4.5,21,12,0,0,315,50329933,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.68,0,4.68,4,5,0,97,1.26,365,2,4.5,21,12,0,0,316,50329938,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.79,0,4.81,4,12,0,99,2.07,14,2,3.5,17,12,0,0,186,50331458,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.86,0,4.91,1,2,0,99,5.65,1125,2,1,26,3,0,0,92,50358758,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.71,0,4.83,4,10,0,99,3.05,14,2,3.5,21,12,0,0,198,50363289,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.57,0,4.78,4,12,0,99,2.94,14,2,4,19,12,0,1,198,50363572,1,0,0,0,0,0,1,0,0,1,0
0,1,1,5,0,5,3,7,0,85,3.27,1125,1,3.5,20,10,0,0,383,50364221,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,5,6,0,100,0.41,1125,3,3.5,17,12,0,0,800,50366077,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.66,0,4.66,4,11,0,99,2.74,14,2,4,19,12,0,1,198,50366416,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.5,0,5,1,1,0,100,0.19,1125,30,4,8,1,0,0,39,50375746,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,0,0,1,2,0,97,2.359074492,780,30,1,6,2,0,0,166,50381041,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.47,0,4.85,2,4,0,99,1.45,1125,2,2.5,5,8,0,0,195,50395220,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.42,0,4.92,8,20,0,99,0.58,14,2,8,19,16,0,1,536,50398658,1,0,0,0,0,0,1,0,0,1,0
0,1,1,3.97,0,4.8,4,11,0,99,1.44,1125,1,4,21,15,0,0,375,50412905,0,0,0,0,0,0,1,0,0,1,0
0,1,1,3.6,0,4.47,4,12,0,99,1.25,1125,1,4,21,15,0,0,284,50413191,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.13,0,4.73,5,14,0,99,1.96,1125,2,4,21,16,0,0,552,50413773,0,0,0,0,0,0,1,0,0,1,0
1,0,1,4.87,0,4.9,3,7,0,100,1.33,1125,3,2,17,10,0,0,433,50415165,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,1,1,1,56,2.359074492,1125,3,1,15,4,0,0,239,50418800,0,1,0,0,0,0,0,0,0,1,0
0,1,1,5,0,5,3,4,0,0,0.41,14,2,2.5,20,8,0,1,699,50420571,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.94,0,4.71,4,10,0,99,2.19,14,2,3.5,17,12,0,1,198,50422661,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.87,0,4.83,5,12,0,99,3.67,14,2,4,17,12,0,0,235,50423798,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.82,0,4.96,3,5,0,98,1.87,1125,3,3,5,10,0,0,324,50425378,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.94,0,4.93,4,13,0,99,3.55,14,2,4,17,12,0,1,198,50437316,1,0,0,0,0,0,1,0,0,1,0
0,1,1,5,0,5,3,7,0,100,0.5,1125,30,2.5,17,10,0,1,159,50437387,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.94,0,4.95,4,13,0,99,3.37,14,2,3.5,17,12,0,1,225,50437566,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.91,0,4.84,4,11,0,99,3.41,14,2,3.5,17,12,0,1,211,50437860,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.79,0,4.93,8,27,0,99,0.59,14,2,7,17,16,0,0,454,50440738,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.88,0,5,4,7,0,100,1.65,1125,1,4,5,12,1,1,762,50440855,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.65,0,4.8,4,5,0,99,2.27,1125,2,2,19,10,0,0,218,50441425,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.6,0,4.76,1,2,0,100,3.48,1125,1,1,8,4,0,0,128,50441807,1,0,0,0,0,1,0,0,0,1,0
0,1,1,4.07,0,3.86,1,1,1,99,1.79,1125,1,1,15,2,0,0,81,50454330,0,0,0,0,0,0,0,1,0,0,1
1,0,0,5,0,5,1,1,0,86,0.24,365,2,1,13,2,0,0,122,50456672,1,0,0,0,0,0,0,0,1,0,1
0,1,1,4.58,0,4.66,3,9,0,100,2.92,180,1,3,19,10,0,0,329,50463147,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.73,0,4.8,4,10,0,99,2.22,14,2,3.5,17,12,0,0,198,50466272,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.85,0,4.67,1,1,0,100,1.37,1125,1,1,35,2,0,0,95,50467344,0,0,0,0,0,0,0,0,1,0,1
0,0,1,4.83,0,4.86,2,9,0,98,3.07,29,2,2.5,5,8,0,0,146,50467904,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.81,0,4.89,4,13,0,99,2.6,1125,2,4,5,14,0,0,238,50470546,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.84,0,4.95,4,8,0,99,3.13,1125,2,4,21,12,0,0,232,50470801,0,0,0,0,1,0,0,0,0,1,0
0,0,1,4.78,0,4.94,2,3,0,97,1.46,1125,1,2,21,6,0,0,221,50482983,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.53,0,4.88,4,8,0,100,1.35,365,2,3.5,17,12,0,0,363,50486022,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.4,0,4.67,2,2,0,99,0.62,62,1,1,5,6,0,0,120,50489463,0,0,0,0,1,0,0,0,0,1,0
1,1,1,5,0,5,1,2,0,67,0.1,1125,28,1,10,4,0,0,87,50501762,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,1,3,1,89,2.359074492,1125,2,1,19,4,0,0,355,50526276,0,1,0,0,0,0,0,0,0,1,0
0,0,1,4.93,0,4.85,2,2,0,100,1.18,1125,2,2,7,4,1,1,295,50542149,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,79,2.359074492,4,4,1,15,4,0,0,489,50542497,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,1,3,0,99,2.359074492,1125,30,1,5,3,0,0,122,50547074,0,0,0,1,0,0,0,0,0,1,0
1,1,1,4.78,0,4.93,4,7,0,99,1.69,1125,2,4,21,12,0,0,269,50548857,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0,2,2,0,99,2.359074492,1125,30,2,24,4,0,0,165,50557143,0,0,0,0,0,1,0,0,0,1,0
1,1,1,4.79,0,4.7,4,7,0,100,1.39,1125,2,3.5,5,12,0,0,231,50568639,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.79,0,4.97,2,4,0,99,3.97,1125,2,1.5,5,8,0,1,286,50569345,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.96,0,5,2,2,0,99,1,1125,30,2.5,32,5,0,0,90,50570200,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0,0,2,2,0,97,2.359074492,1125,30,2,6,4,0,0,151,50573472,0,1,0,0,0,0,0,0,0,1,0
1,1,1,5,0,5,1,1,0,60,0.31,1125,30,1,26,2,0,0,150,50584644,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,1,65,2.359074492,7,4,1,15,4,1,0,225,50587698,1,1,0,0,0,0,0,0,0,1,0
1,1,1,4.82,1,4.84,2,4,1,100,3.74,1125,1,2,19,8,0,0,285,50590139,1,1,0,0,0,0,0,0,0,1,0
1,1,0,4.94,0,4.81,4,6,0,97,1.51,365,2,4.5,21,12,0,0,444,50592450,0,0,0,0,1,0,0,0,0,1,0
1,1,1,4.9,1,4.84,2,4,1,100,4.54,1125,1,2,17,8,0,0,283,50592648,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.67,0,4.81,1,2,0,100,4.76,1125,1,1,17,4,0,0,99,50594655,1,1,0,0,0,0,0,0,0,1,0
0,1,1,3.79,0,4.18,4,8,0,99,1.49,1,2,2,19,8,0,0,138,50596587,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.9,0,4.9,3,5,0,99,2.59,1125,1,1,6,8,0,1,346,50613177,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.8,0,4.78,3,7,0,98,2.75,29,2,2.5,5,8,0,0,158,50617961,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.89,0,4.96,1,1,0,99,4.16,13,2,2,17,3,0,0,230,50618540,1,0,0,0,0,0,1,0,0,1,0
0,0,0,4.92,0,4.82,3,5,0,98,2.68,29,2,2.5,5,10,0,0,166,50618710,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.64,0,4.95,1,3,0,99,3.43,1125,2,1,5,4,0,0,150,50619102,1,0,0,1,0,0,0,0,0,1,0
1,1,1,4.43,0,4.96,4,8,0,98,1.97,1125,2,3.5,19,12,0,0,305,50621895,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4,0,4.93,3,7,0,98,0.6,365,2,3.5,19,10,0,0,231,50640636,1,0,0,0,0,0,1,0,0,1,0
0,1,1,0,0,0,1,1,0,68,2.359074492,180,30,1,6,2,0,0,86,50640960,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.94,0,4.98,2,3,0,98,2.69,1125,2,2,21,6,0,0,187,50641124,1,1,0,0,0,0,0,0,0,1,0
1,1,0,4.62,0,4.9,3,6,0,100,5.4,30,2,3.5,19,10,0,0,277,50644468,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.57,0,4.91,4,7,0,100,2.82,1125,3,3.5,2,12,0,0,432,50644744,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.93,0,4.93,3,9,0,100,4.62,365,2,3,6,10,0,0,274,50644912,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.48,0,4.96,4,7,0,100,3.13,1125,3,3.5,2,12,0,0,477,50645987,1,0,0,0,0,0,1,0,0,1,0
0,1,1,5,0,5,2,2,0,57,0.12,365,30,1,31,3,0,0,95,50654101,0,1,0,0,0,0,0,0,0,1,0
0,1,0,4.56,0,5,2,2,0,100,0.41,1125,30,1,7,5,0,0,105,50661824,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.66,0,4.93,2,2,0,100,2.68,1125,3,1.5,2,6,0,0,221,50663099,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.66,0,4.96,3,3,0,100,1.96,1125,2,2.5,20,6,0,0,256,50675716,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.64,0,4.68,3,12,0,99,4.39,100,2,4,17,8,1,0,274,50683343,1,0,0,0,1,0,0,0,0,1,0
1,1,0,4.5,0,4.42,4,4,0,97,0.5,365,2,4.5,21,12,0,0,355,50705676,0,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,4.75,2,2,0,100,0.26,1125,30,1.5,18,4,1,1,90,50719749,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.63,0,4.92,4,9,0,98,1.99,1125,2,5,21,12,0,0,580,50734723,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.82,0,4.71,4,5,0,99,1.6,31,31,3,6,12,0,0,422,50745713,0,0,0,0,1,0,0,0,0,1,0
0,0,0,4.78,0,5,3,4,0,63,0.7,30,30,2.5,7,8,0,0,290,50746670,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.89,0,4.94,3,9,0,98,3.61,1125,2,2.5,19,10,0,0,360,50752587,1,0,0,0,0,0,1,0,0,1,0
0,0,0,4.63,0,4.85,2,3,0,98,2.05,7,2,2,8,4,0,0,189,50753181,1,0,0,0,1,0,0,0,0,1,0
0,0,0,4.75,0,5,1,1,0,82,1.09,1125,28,1,29,1,0,0,33,50753221,0,0,0,0,0,0,0,0,1,0,1
1,1,0,4.43,0,4.29,4,5,0,97,0.35,365,2,4.5,21,12,0,0,324,50753735,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.62,0,4.92,2,4,0,99,4.31,365,2,2.5,5,8,0,0,167,50757596,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.32,0,4.35,1,1,1,99,4.18,1125,1,1,15,2,0,0,79,50766617,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4.18,0,4.21,1,1,1,99,2.86,1125,1,1,15,2,0,0,80,50766995,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4.33,0,4.29,1,1,1,99,3.85,1125,1,1,19,2,0,0,80,50767321,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4.59,0,4.78,4,10,0,100,4.51,1125,1,4,5,12,0,0,203,50769417,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.8,0,4.92,1,1,0,100,5.05,365,1,1,29,2,0,0,79,50770018,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,2,3,0,100,1.93,1125,2,1,17,5,0,0,229,50772179,1,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,1,0,100,2.359074492,90,30,1,6,2,0,0,250,50773227,0,0,1,0,0,0,0,0,0,1,0
0,1,1,4.49,0,4.76,2,4,0,97,2.19,365,1,1,5,6,0,0,200,50776042,0,1,0,0,0,0,0,0,0,1,0
0,1,1,4.32,0,4.26,2,2,0,99,0.79,51,2,1,24,4,0,1,98,50790344,0,0,0,0,0,0,1,0,0,1,0
0,1,0,4.92,0,4.75,4,6,0,99,0.61,49,2,3,6,12,0,0,170,50790725,0,0,0,0,1,0,0,0,0,1,0
0,0,0,5,0,5,1,1,1,65,0.13,7,4,1,15,4,1,0,225,50793104,1,1,0,0,0,0,0,0,0,1,0
0,1,0,4.94,0,4.9,4,8,0,100,1.33,1125,2,2.5,5,12,0,0,348,50794297,0,0,0,0,0,0,1,0,0,1,0
0,1,0,4.52,0,4.79,8,16,0,100,1.54,1125,2,4.5,5,16,0,0,813,50794310,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.11,0,4.67,3,4,0,99,1.16,365,2,3.5,5,8,0,0,207,50795864,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.48,0,4.84,4,7,0,99,2.63,1125,1,4,2,12,0,0,233,50798369,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.44,0,4.61,4,13,0,99,3.18,100,2,4,2,12,0,0,250,50805506,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.83,0,4.94,3,7,0,99,2.04,1125,2,2.5,5,10,0,0,220,50809232,0,0,0,0,1,0,0,0,0,1,0
1,1,1,5,0,5,5,5,0,100,0.27,365,30,3,17,8,0,1,141,50809473,0,0,0,0,1,0,0,0,0,1,0
1,1,1,0,0,0,3,3,0,37,2.359074492,180,30,2,20,4,0,0,100,50812495,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.75,0,4.86,4,8,0,99,2.42,14,2,4,21,12,0,0,163,50814177,1,0,0,0,0,0,1,0,0,1,0
1,1,0,4.97,0,4.95,2,3,0,99,2.56,1125,2,1,26,6,0,1,113,50821105,0,0,1,0,0,0,0,0,0,1,0
0,0,1,5,0,5,2,2,0,83,0.26,180,31,2,21,4,0,0,84,50824108,0,1,0,0,0,0,0,0,0,1,0
0,0,1,5,0,5,2,5,0,82,1,20,2,1.5,2,6,0,0,160,50840463,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.91,0,4.86,3,7,0,100,2.4,1125,1,2,21,8,0,0,194,50851363,0,1,0,0,0,0,0,0,0,1,0
0,1,0,5,0,5,2,3,0,99,2.46,365,1,1,18,6,0,0,258,50854834,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.73,0,4.77,2,2,0,100,3.53,29,1,2.5,8,4,0,0,119,50854959,0,0,0,0,0,0,1,0,0,1,0
1,0,1,5,0,5,1,3,0,99,0.04,365,30,1,29,4,0,1,150,50864866,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.8,0,4.96,3,4,0,98,1.22,1125,3,2,5,8,0,0,279,50868777,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.86,0,5,1,1,0,100,0.3,1125,30,1,3,2,0,0,48,50873953,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,1,1,31,2.359074492,1125,31,1,19,3,1,0,160,50889488,0,1,0,0,0,0,0,0,0,1,0
0,1,0,4.89,0,5,3,3,0,100,0.85,85,2,3.5,19,8,0,0,750,50894515,0,0,0,0,0,0,1,0,0,1,0
1,0,0,4.63,0,4.75,1,2,1,38,0.36,365,2,1,15,4,1,0,240,50897975,1,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,3,3,0,71,2.359074492,180,30,2.5,5,6,0,0,145,50898272,0,0,0,0,1,0,0,0,0,1,0
1,0,1,4.74,0,4.89,2,2,0,100,6.46,1125,1,1,16,4,0,0,175,50900388,1,0,0,0,1,0,0,0,0,1,0
1,0,1,4.84,0,4.97,1,3,1,100,1.68,365,3,1,19,4,0,0,212,50913533,1,1,0,0,0,0,0,0,0,1,0
0,1,1,4.75,0,4.89,1,1,0,99,4.15,1125,2,2,17,3,0,0,157,50916161,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.77,0,4.96,1,1,0,99,4.78,1125,2,2,17,3,0,0,260,50916580,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.67,0,5,2,2,0,100,0.15,365,30,1,20,3,0,0,60,50932345,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.78,0,4.8,4,8,1,99,1.74,1125,2,4,21,12,0,0,502,50934948,1,0,0,0,0,0,1,0,0,1,0
0,0,1,5,0,5,4,5,0,100,3.75,1125,1,3,21,8,0,0,124,50937278,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.83,0,4.89,3,6,0,99,2.84,1125,1,3.5,2,10,0,0,209,50962945,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.77,0,4.87,4,9,0,99,3.12,1125,1,4,21,12,0,0,248,50988315,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.72,0,4.92,4,9,0,99,2.31,1125,1,4,21,12,0,0,259,50988323,1,0,0,0,1,0,0,0,0,1,0
1,0,0,4,0,4.89,5,6,0,99,3.41,365,1,4,5,10,0,0,438,50989755,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.65,0,4.72,4,6,0,99,3.52,41,1,4,21,12,0,0,481,50994744,0,0,0,0,0,0,1,0,0,1,0
1,0,1,4.8,0,5,3,3,0,100,0.47,730,30,2.5,17,6,0,0,119,50998631,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.74,0,4.87,3,3,0,92,3.01,6,3,3,20,8,0,0,222,50998928,0,0,0,0,0,0,1,0,0,1,0
0,0,1,4.54,0,4.28,2,4,0,100,4.08,1125,2,1,17,6,0,0,101,51002897,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4.14,0,3.84,1,1,1,99,2.12,1125,1,1,15,2,0,0,79,51003143,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4.5,0,4.42,1,1,1,99,3.21,1125,1,1,15,2,0,0,79,51013546,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4.37,0,4.35,1,1,1,99,2.66,1125,1,1,15,2,0,0,83,51013997,0,0,0,0,0,0,0,1,0,0,1
1,1,1,4.93,0,4.71,4,6,0,99,0.6,2,2,4,5,10,0,0,283,51024423,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,2,3,0,99,2.359074492,1125,1,2.5,5,6,0,0,185,51027285,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4.1,0,3.98,1,1,1,99,1.72,1125,1,1,15,2,0,0,80,51034619,0,0,0,0,0,0,0,1,0,0,1
1,1,0,4.45,0,4.91,3,4,0,100,1.03,1125,2,2,21,7,0,0,185,51038125,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.9,0,5,4,4,0,99,2.04,1125,2,3.5,17,12,0,1,421,51040311,1,0,0,0,1,0,0,0,0,1,0
0,1,0,4.88,0,4.98,1,1,0,97,2.41,365,2,1,16,3,0,1,122,51042403,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.73,0,4.88,2,4,0,100,1.21,1125,2,2.5,21,6,0,1,175,51071597,0,0,0,0,1,0,0,0,0,1,0
0,1,1,4,0,4.04,1,1,1,99,1.92,1125,1,1,15,2,0,0,83,51081945,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4.92,0,4.99,4,8,0,100,3.12,1125,2,3.5,17,12,0,0,495,51086566,1,0,0,0,1,0,0,0,0,1,0
0,0,1,4.8,0,5,1,1,0,50,0.27,14,1,1,21,1,0,1,65,51090248,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.97,0,4.97,3,8,0,99,1.68,14,2,2.5,21,14,0,1,219,51092209,1,0,0,0,0,0,1,0,0,1,0
0,0,1,4.17,0,4.5,1,2,0,99,0.27,365,21,1,24,2,0,0,85,51097617,0,1,0,0,0,0,0,0,0,1,0
0,1,0,5,0,4.99,2,3,0,97,3.07,28,1,1,25,4,0,0,171,51106256,1,0,0,0,0,1,0,0,0,1,0
1,1,0,5,0,5,4,7,0,100,3.23,1125,2,3,19,10,1,1,446,51117438,1,0,0,0,1,0,0,0,0,1,0
1,1,1,4.92,0,5,1,1,0,100,0.66,1125,30,1,28,2,0,0,130,51121446,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.78,0,4.78,1,2,1,99,0.39,1125,1,1,19,4,1,0,78,51130088,0,0,0,0,0,1,0,0,0,1,0
1,0,0,4.89,0,5,1,1,1,99,0.39,1125,1,1,19,4,0,0,250,51150271,0,1,0,0,0,0,0,0,0,1,0
0,1,1,5,0,5,1,1,0,99,0.19,297,30,1.5,2,1,0,1,72,51150857,0,0,0,0,0,0,0,0,1,0,1
0,1,1,4.49,0,4.98,4,7,0,100,2.05,1125,2,4,21,12,0,0,260,51163203,1,0,0,0,0,0,1,0,0,1,0
0,1,1,4.71,0,4.29,1,3,1,99,2.27,1125,2,1,17,6,0,0,97,51163964,0,1,0,0,0,0,0,0,0,1,0
1,1,1,4.8,0,4.98,3,12,0,99,2.9,1125,1,2.5,2,12,0,0,232,51167265,1,0,0,0,0,0,1,0,0,1,0
1,1,1,4.87,0,4.87,4,14,0,99,5.65,1125,2,4,17,12,0,0,800,51169872,1,0,0,0,1,0,0,0,0,1,0
0,1,1,4.88,0,5,4,9,0,100,3.53,1125,1,4,17,12,0,0,432,51170673,1,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,5,4,6,0,100,0.07,365,30,3,17,8,0,1,500,51173108,0,0,0,0,1,0,0,0,0,1,0
1,1,0,4.82,0,4.75,4,7,1,94,2.22,1125,4,2.5,13,12,0,0,220,51178488,0,0,0,0,1,0,0,0,0,1,0
0,1,1,5,0,4.86,4,7,0,99,1.26,1125,2,4,17,12,0,0,288,51187513,0,0,0,0,0,0,1,0,0,1,0
0,1,1,4.94,0,4.93,1,1,0,100,4.49,8,2,1,6,2,0,0,125,51188144,1,0,1,0,0,0,0,0,0,1,0
0,1,1,4.41,0,4.73,4,3,0,99,3,41,1,2,21,11,0,0,418,51190718,0,0,0,0,1,0,0,0,0,1,0
0,1,0,4.77,0,4.75,1,1,0,99,5.32,180,30,1,18,2,0,0,105,51194802,0,0,0,0,0,1,0,0,0,1,0
0,1,0,4.79,0,4.67,1,1,0,99,3.03,180,30,1,18,2,0,0,99,51194918,0,0,0,0,0,1,0,0,0,1,0
